Time2,EP1_I02_AN00037,EP1_I03_AN00037,EP1_I06_AN00037,EP1_I09_AN00037,EP1_I10_AN00037,EP1_I12_AN00037,Time
2020-09-04 02:00:00,21.493649633333334,,21.437919016666694,21.2243999,21.568187966666674,21.315971516666654,2020-09-04 02:00:00
2020-09-04 03:00:00,21.462922466666672,,21.462133499999986,21.27700909999999,21.572346049999982,21.300019499999976,2020-09-04 03:00:00
2020-09-04 04:00:00,21.506636433333348,,21.530124100000005,21.27759653333334,21.625654133333335,21.363248266666663,2020-09-04 04:00:00
2020-09-04 05:00:00,21.636031533333334,,21.61760865000001,21.43245433333333,21.86083585,21.571884716666663,2020-09-04 05:00:00
2020-09-04 06:00:00,22.448073400000002,,22.453062016666653,22.433466633333342,22.766336150000004,22.390116316666667,2020-09-04 06:00:00
2020-09-04 07:00:00,24.656051,,24.966017633333326,25.28609623333334,25.449715616666662,25.466940300000008,2020-09-04 07:00:00
2020-09-04 08:00:00,36.23297625,,34.27519125,41.25178884999999,38.92815851666667,36.85772198333332,2020-09-04 08:00:00
2020-09-04 09:00:00,44.179661050000014,,42.55885213333333,50.65596416666667,51.40841218333333,45.88472039999999,2020-09-04 09:00:00
2020-09-04 10:00:00,34.74069113333333,,36.73581798333333,39.03530636666667,39.31912588333334,38.47856545,2020-09-04 10:00:00
2020-09-04 11:00:00,36.28623096666666,,38.62891898333333,40.86526131666667,41.793062333333324,41.917785216666665,2020-09-04 11:00:00
2020-09-04 12:00:00,41.084814433333335,,43.595373616666684,45.41374005000001,46.50990955000002,46.64724020000002,2020-09-04 12:00:00
2020-09-04 13:00:00,40.80106719999999,,42.39968514999998,44.611829099999994,45.70032143333335,44.97295580000001,2020-09-04 13:00:00
2020-09-04 14:00:00,45.00570731666669,,45.38343759999998,52.70142210000001,50.751943449999985,48.178105166666654,2020-09-04 14:00:00
2020-09-04 15:00:00,45.85181828333335,,43.506610650000006,54.01581466666668,53.32576958333335,46.634677733333326,2020-09-04 15:00:00
2020-09-04 16:00:00,44.47008108333332,,36.24468796666667,49.79861391666668,49.00062813333333,38.358405600000005,2020-09-04 16:00:00
2020-09-04 17:00:00,30.855687949999993,,28.77109173333334,31.7119522,31.512468916666663,28.636733,2020-09-04 17:00:00
2020-09-04 18:00:00,23.941576116666667,,24.00879364999999,23.69266563333334,24.215810083333334,23.52131501666668,2020-09-04 18:00:00
2020-09-04 19:00:00,23.000268666666653,,23.05878404999999,22.77649395,23.311732966666675,22.81593286666668,2020-09-04 19:00:00
2020-09-04 20:00:00,22.973079099999996,,22.972995566666654,22.654651999999995,23.095904433333338,22.616594483333323,2020-09-04 20:00:00
2020-09-04 21:00:00,22.949412483333326,,22.62811848333332,22.462411400000008,22.799479700000003,22.464011616666674,2020-09-04 21:00:00
2020-09-04 22:00:00,22.913949783333344,,22.618653399999992,22.338805516666664,22.639449949999985,22.485297383333336,2020-09-04 22:00:00
2020-09-04 23:00:00,22.219292766666666,,22.201721799999998,21.950289766666664,22.35260139999999,21.94190161666666,2020-09-04 23:00:00
2020-09-05 00:00:00,21.7317582,,21.61109753333333,21.3863404,21.833572833333328,21.419391949999984,2020-09-05 00:00:00
2020-09-05 01:00:00,21.705751166666673,,21.828050150000006,21.37747341666666,21.911769516666673,21.335474716666667,2020-09-05 01:00:00
2020-09-05 02:00:00,21.683894333333324,,21.67907556666668,21.384569300000013,21.782027616666653,21.404612233333342,2020-09-05 02:00:00
2020-09-05 03:00:00,21.520832433333343,,21.52953743333334,21.24272569999999,21.57648511666667,21.233836549999996,2020-09-05 03:00:00
2020-09-05 04:00:00,20.966173599999998,,20.862358133333327,20.724508116666662,21.095612083333325,20.712158149999986,2020-09-05 04:00:00
2020-09-05 05:00:00,21.089616766666673,,20.884822133333326,20.861595233333325,21.13706658333333,20.896484399999984,2020-09-05 05:00:00
2020-09-05 06:00:00,22.019728633333326,,21.702195866666663,21.8357625,22.190452533333332,21.651150550000004,2020-09-05 06:00:00
2020-09-05 07:00:00,29.040365066666663,,25.71755978333334,30.57534845,31.529865533333336,25.66089573333333,2020-09-05 07:00:00
2020-09-05 08:00:00,43.52276251666665,,36.57517393333334,46.535880466666676,46.741916383333326,38.609572316666664,2020-09-05 08:00:00
2020-09-05 09:00:00,49.033777916666665,,47.62502236666668,54.95306746666666,54.94923355000001,49.92612763333333,2020-09-05 09:00:00
2020-09-05 10:00:00,48.95019933333333,,50.61485646666667,58.586546816666676,57.76812483333332,55.59543713333331,2020-09-05 10:00:00
2020-09-05 11:00:00,49.35521445000001,,55.4521728,59.85121361666668,58.33947953333333,58.71400198333333,2020-09-05 11:00:00
2020-09-05 12:00:00,44.68998615000001,,54.826660616666665,53.41512706666669,57.74794823333334,55.15795948333333,2020-09-05 12:00:00
2020-09-05 13:00:00,51.73067013333335,,54.54619444999996,56.56768641666665,57.2350311,57.46451675000001,2020-09-05 13:00:00
2020-09-05 14:00:00,51.16508071666668,,52.353269950000005,57.87597451666667,58.91560616666667,54.253616333333305,2020-09-05 14:00:00
2020-09-05 15:00:00,49.48549400000001,,47.09608469999999,55.151056933333344,53.36492106666669,48.09483134999998,2020-09-05 15:00:00
2020-09-05 16:00:00,47.030756616666665,,40.63070776666666,51.78127590000002,49.56385241666667,41.89467511666666,2020-09-05 16:00:00
2020-09-05 17:00:00,35.869369,,32.63973493333334,36.00115764999999,35.69510596666668,32.28096981666667,2020-09-05 17:00:00
2020-09-05 18:00:00,26.73064673333333,,26.62726440000001,26.29169208333332,27.018439766666674,26.119387816666666,2020-09-05 18:00:00
2020-09-05 19:00:00,25.09630170000001,,25.158208266666673,24.773111533333324,25.4045857,24.747926233333335,2020-09-05 19:00:00
2020-09-05 20:00:00,24.544488899999997,,24.625076833333335,24.251965866666655,24.957520083333343,24.205484599999977,2020-09-05 20:00:00
2020-09-05 21:00:00,24.43913818333334,,24.456891533333344,24.17736821666667,24.618603783333324,24.05392465000003,2020-09-05 21:00:00
2020-09-05 22:00:00,23.81540376666667,,23.835810200000015,23.60077061666666,24.119572983333345,23.549605416666683,2020-09-05 22:00:00
2020-09-05 23:00:00,23.466931933333335,,23.457602516666675,23.32734674999999,23.838382000000006,23.342471766666677,2020-09-05 23:00:00
2020-09-06 00:00:00,23.60239906666667,,23.61444299999999,23.30604144999999,23.802797533333344,23.24424340000001,2020-09-06 00:00:00
2020-09-06 01:00:00,23.826028416666663,,23.699672316666668,23.433274299999997,23.936264083333345,23.378577199999985,2020-09-06 01:00:00
2020-09-06 02:00:00,23.180060949999998,,23.12210086666666,22.82502048333333,23.40601795000001,22.84491896666668,2020-09-06 02:00:00
2020-09-06 03:00:00,23.030432183333325,,22.92212026666667,22.70789338333332,23.0828652,22.72188873333334,2020-09-06 03:00:00
2020-09-06 04:00:00,22.656733283333324,,22.492670266666657,22.376641333333346,22.714125900000006,22.359927666666668,2020-09-06 04:00:00
2020-09-06 05:00:00,22.494160466666678,,22.304016266666647,22.27197313333333,22.596773600000002,22.27950981666667,2020-09-06 05:00:00
2020-09-06 06:00:00,23.35229746666668,,23.358335449999984,23.35232398333333,23.76319368333334,23.40181373333333,2020-09-06 06:00:00
2020-09-06 07:00:00,26.927671266666664,,26.091141683333337,27.17829395,27.688425716666657,25.982343450000013,2020-09-06 07:00:00
2020-09-06 08:00:00,31.730662499999998,,30.86412918333334,32.76865438333333,32.86093796666667,30.684636933333348,2020-09-06 08:00:00
2020-09-06 09:00:00,34.76760308333334,,33.81772056666667,35.023648583333326,35.495210300000004,34.47816263333332,2020-09-06 09:00:00
2020-09-06 10:00:00,37.53404698333334,,38.58009648333333,40.87470858333334,40.73602753333333,39.985467516666674,2020-09-06 10:00:00
2020-09-06 11:00:00,37.915065483333336,,40.33153489999998,42.65967458333333,43.11710513333334,42.7714834,2020-09-06 11:00:00
2020-09-06 12:00:00,35.6097875,,38.438801599999984,39.35671074999998,39.76747233333333,40.93072820000001,2020-09-06 12:00:00
2020-09-06 13:00:00,33.966864550000004,,34.89858749999999,36.270420866666676,35.70297505,36.26249596666669,2020-09-06 13:00:00
2020-09-06 14:00:00,35.11864475000001,,35.218266266666674,37.368295316666654,36.90568246666667,37.025984666666666,2020-09-06 14:00:00
2020-09-06 15:00:00,33.02084036666667,,32.44977879999998,34.010145516666675,33.854253633333336,33.41285096666667,2020-09-06 15:00:00
2020-09-06 16:00:00,30.90690761666666,,30.324248266666675,31.352145366666658,31.323488350000005,30.85574183333332,2020-09-06 16:00:00
2020-09-06 17:00:00,27.546040383333338,,27.425779216666662,27.517820816666678,27.89856518333333,27.40243939999999,2020-09-06 17:00:00
2020-09-06 18:00:00,24.56524813333334,,24.724608483333316,24.433178266666676,24.975923149999993,24.233331833333335,2020-09-06 18:00:00
2020-09-06 19:00:00,23.776969383333338,,23.901578283333343,23.62685903333334,24.152252549999996,23.53131201666667,2020-09-06 19:00:00
2020-09-06 20:00:00,22.814020383333332,,22.905548083333358,22.62922275000001,23.163501366666686,22.55155123333332,2020-09-06 20:00:00
2020-09-06 21:00:00,22.671531716666657,,22.702067149999998,22.50442296666667,22.957782016666684,22.47349351666667,2020-09-06 21:00:00
2020-09-06 22:00:00,22.673888683333335,,22.71744548333333,22.47602693333333,22.98564406666667,22.475256899999998,2020-09-06 22:00:00
2020-09-06 23:00:00,22.821687950000005,,22.85821434999999,22.633335033333324,23.043140633333334,22.630179566666648,2020-09-06 23:00:00
2020-09-07 00:00:00,22.918665349999987,,22.94163624999999,22.772366050000013,23.22398313333332,22.815339950000013,2020-09-07 00:00:00
2020-09-07 01:00:00,22.978986733333336,,22.945780500000012,22.79839391666667,23.260744616666667,22.722476200000003,2020-09-07 01:00:00
2020-09-07 02:00:00,21.005568483333334,,21.000508750000016,20.91355793333334,21.31893811666666,20.786499016666678,2020-09-07 02:00:00
2020-09-07 03:00:00,19.79491221666666,,19.775060633333325,19.581725116666657,19.90353231666666,19.584941550000007,2020-09-07 03:00:00
2020-09-07 04:00:00,19.929480966666667,,19.79810191666666,19.490835049999998,19.868633466666665,19.508226550000014,2020-09-07 04:00:00
2020-09-07 05:00:00,19.96546641666666,,19.937430033333314,19.669691350000004,20.053827349999974,19.726023433333353,2020-09-07 05:00:00
2020-09-07 06:00:00,21.085732033333333,,21.062291016666673,21.13207646666667,21.612554383333325,21.022029600000003,2020-09-07 06:00:00
2020-09-07 07:00:00,28.485845466666667,,26.750777199999995,29.506720949999988,29.625335633333332,28.007332316666673,2020-09-07 07:00:00
2020-09-07 08:00:00,41.73946736666665,,35.91151233333333,43.295146183333344,43.828999816666666,38.184734083333325,2020-09-07 08:00:00
2020-09-07 09:00:00,47.50014905000001,,43.96248321666666,54.49747111666667,52.423656650000005,48.940033983333336,2020-09-07 09:00:00
2020-09-07 10:00:00,44.692138150000005,,46.63922528333335,51.316464700000004,51.82297526666666,52.22966666666668,2020-09-07 10:00:00
2020-09-07 11:00:00,36.19603375,,37.21174313333333,41.84816236666666,40.67308251666668,43.27810159999999,2020-09-07 11:00:00
2020-09-07 12:00:00,43.44726353333332,,45.24390475,50.27166236666667,49.87698108333334,49.81864526666667,2020-09-07 12:00:00
2020-09-07 13:00:00,38.002616416666655,,38.842593366666655,39.694201683333326,40.76958563333333,40.074476200000014,2020-09-07 13:00:00
2020-09-07 14:00:00,41.79458666666665,,40.24498393333333,45.41300653333332,46.260801183333335,42.54634705000001,2020-09-07 14:00:00
2020-09-07 15:00:00,41.918052683333336,,39.15262248333333,44.916698649999994,45.2777623,40.57378791666667,2020-09-07 15:00:00
2020-09-07 16:00:00,36.452526333333324,,34.59469963333333,39.09293056666665,39.46211805000001,35.1608068,2020-09-07 16:00:00
2020-09-07 17:00:00,27.304844650000003,,27.071809366666677,27.536746216666653,27.759838899999995,27.419269766666662,2020-09-07 17:00:00
2020-09-07 18:00:00,22.932908383333345,,22.851756866666683,22.57661556666669,23.037288916666682,22.710138633333337,2020-09-07 18:00:00
2020-09-07 19:00:00,22.405489600000003,,22.36137869999998,22.14128511666667,22.36090980000001,22.149432899999997,2020-09-07 19:00:00
2020-09-07 20:00:00,22.098151549999997,,22.02670668333334,21.98517703333334,22.2257947,21.958454099999997,2020-09-07 20:00:00
2020-09-07 21:00:00,22.254748616666678,,22.232463249999988,22.09455969999998,22.48771829999998,22.216233299999992,2020-09-07 21:00:00
2020-09-07 22:00:00,22.422046516666676,,22.39449156666666,22.26073353333334,22.649526166666664,22.371760100000003,2020-09-07 22:00:00
2020-09-07 23:00:00,21.729394533333338,,21.724596499999997,21.54298346666667,21.921853150000004,21.6794541,2020-09-07 23:00:00
2020-09-08 00:00:00,20.736472583333345,,20.753073133333327,20.500640750000002,20.801966466666652,20.499549399999992,2020-09-08 00:00:00
2020-09-08 01:00:00,20.36153683333331,,20.473061599999994,20.21769383333333,20.57522078333333,20.239687549999992,2020-09-08 01:00:00
2020-09-08 02:00:00,20.57053685,,20.59297383333333,20.515383899999996,20.781811600000008,20.521372999999976,2020-09-08 02:00:00
2020-09-08 03:00:00,20.460130083333315,,20.526810316666676,20.358852916666674,20.721423533333347,20.452267583333327,2020-09-08 03:00:00
2020-09-08 04:00:00,20.448320066666668,,20.357891349999996,20.155678133333332,20.534377516666662,20.250895116666662,2020-09-08 04:00:00
2020-09-08 05:00:00,20.795503016666657,,20.650276233333337,20.436232966666676,20.71787875,20.459360849999992,2020-09-08 05:00:00
2020-09-08 06:00:00,21.30049885,,21.29018918333333,21.148184116666673,21.533274350000006,21.260452266666665,2020-09-08 06:00:00
2020-09-08 07:00:00,24.843805433333337,,24.300481149999992,25.696960466666667,25.81767328333333,25.171393283333327,2020-09-08 07:00:00
2020-09-08 08:00:00,31.295472733333323,,30.203512116666666,32.74991251666666,32.71233366666667,32.265042150000006,2020-09-08 08:00:00
2020-09-08 09:00:00,30.893843183333342,,31.332666483333323,32.38734591666667,32.544097349999994,32.568755549999985,2020-09-08 09:00:00
2020-09-08 10:00:00,30.17406313333334,,31.03012996666667,32.12860413333333,31.70933120000001,31.987868799999998,2020-09-08 10:00:00
2020-09-08 11:00:00,24.614327449999994,,23.863794083333325,25.113249783333334,25.944648733333324,25.797316500000008,2020-09-08 11:00:00
2020-09-08 12:00:00,28.362827550000002,,26.48887696666666,28.46670943333333,28.592313616666672,29.253990583333348,2020-09-08 12:00:00
2020-09-08 13:00:00,31.411123716666676,,30.64457953333333,32.66313069999999,32.105830933333344,31.461465400000005,2020-09-08 13:00:00
2020-09-08 14:00:00,37.52640994999999,,38.69553633333332,42.89041641666667,42.94737601666666,43.16163225000002,2020-09-08 14:00:00
2020-09-08 15:00:00,38.69144300000001,,37.21632643333335,43.521737650000006,42.26957451666668,38.55487418333333,2020-09-08 15:00:00
2020-09-08 16:00:00,33.511882066666665,,30.97150933333335,35.60348713333333,34.92507881666666,31.41033830000001,2020-09-08 16:00:00
2020-09-08 17:00:00,27.048619566666662,,26.267761800000002,27.153987716666666,27.300062550000007,26.116418483333337,2020-09-08 17:00:00
2020-09-08 18:00:00,22.393746466666666,,22.316526316666664,22.221162316666653,22.736118683333334,22.13114521666667,2020-09-08 18:00:00
2020-09-08 19:00:00,21.667341716666684,,21.71098933333332,21.678926449999995,22.219869200000016,21.560635300000005,2020-09-08 19:00:00
2020-09-08 20:00:00,21.660848,,21.51534931666665,21.33197323333333,21.822915633333327,21.321289566666657,2020-09-08 20:00:00
2020-09-08 21:00:00,21.438712450000004,,21.347496033333332,21.307738733333338,21.815812716666667,21.167068133333316,2020-09-08 21:00:00
2020-09-08 22:00:00,21.533222516666665,,21.6855693,21.414121533333333,22.089508199999994,21.477892099999995,2020-09-08 22:00:00
2020-09-08 23:00:00,21.601177450000016,,21.635918633333333,21.38397365000001,21.9253952,21.411705966666645,2020-09-08 23:00:00
2020-09-09 00:00:00,21.328832383333335,,21.01186226666666,20.892312066666666,21.28570351666666,20.859254083333322,2020-09-09 00:00:00
2020-09-09 01:00:00,21.17584721666667,,20.862960366666663,20.93485365000001,21.063041616666673,20.868707799999992,2020-09-09 01:00:00
2020-09-09 02:00:00,21.19947650000001,,21.12293403333334,21.045945699999997,21.354403150000007,20.962651666666652,2020-09-09 02:00:00
2020-09-09 03:00:00,21.125632516666673,,21.146563133333334,21.042391533333333,21.519029099999997,21.08493098333333,2020-09-09 03:00:00
2020-09-09 04:00:00,21.134502500000007,,20.8907273,20.666029350000006,21.06363469999999,20.64009706666666,2020-09-09 04:00:00
2020-09-09 05:00:00,20.797880966666657,,20.57053021666667,20.66425218333333,20.85701194999999,20.51428429999999,2020-09-09 05:00:00
2020-09-09 06:00:00,24.453386416666667,,23.130633583333335,24.35346273333332,25.342849183333332,22.862032116666665,2020-09-09 06:00:00
2020-09-09 07:00:00,35.73583885000001,,27.626256816666665,38.19466706666667,38.650586400000016,27.457727533333323,2020-09-09 07:00:00
2020-09-09 08:00:00,45.88458401666667,,35.17120925,49.08022056666667,48.62624155,36.81342210000001,2020-09-09 08:00:00
2020-09-09 09:00:00,52.007485416666675,,44.930566899999995,57.99097183333335,52.72893266666666,48.9235275,2020-09-09 09:00:00
2020-09-09 10:00:00,44.38732905000001,,45.88285316666666,51.82265425,48.30575001666668,46.825492916666676,2020-09-09 10:00:00
2020-09-09 11:00:00,43.26038861666665,,44.65416724999999,45.87342116666668,51.83354643333334,53.36889800000002,2020-09-09 11:00:00
2020-09-09 12:00:00,45.02900899999998,,50.08402354999999,52.793057733333335,54.32657216666669,54.636391249999996,2020-09-09 12:00:00
2020-09-09 13:00:00,49.15666753333334,,51.58360091666668,56.31722258333333,55.909412566666674,56.2737442,2020-09-09 13:00:00
2020-09-09 14:00:00,51.258180666666654,,52.296826616666664,57.87495065000001,56.47373961666666,54.28243356666666,2020-09-09 14:00:00
2020-09-09 15:00:00,51.20432231666667,,45.38864033333333,58.68703958333333,52.994428483333344,46.976018816666674,2020-09-09 15:00:00
2020-09-09 16:00:00,43.8573181833333,,37.436881516666666,46.970899966666636,44.67513476666667,36.760459466666674,2020-09-09 16:00:00
2020-09-09 17:00:00,27.345123716666663,,26.04802704999999,26.647329749999994,27.30802666666667,26.424242633333332,2020-09-09 17:00:00
2020-09-09 18:00:00,23.407299766666668,,23.378995833333317,22.91568041666668,23.537825950000002,23.039156483333343,2020-09-09 18:00:00
2020-09-09 19:00:00,22.231717000000003,,22.288647883333308,21.958576866666657,22.370981099999995,22.02054195,2020-09-09 19:00:00
2020-09-09 20:00:00,21.841646850000007,,22.24252299999998,21.647599666666682,22.161206749999998,21.70426905000001,2020-09-09 20:00:00
2020-09-09 21:00:00,21.601164566666675,,22.24252299999998,21.313065900000016,22.146392999999993,21.597870000000036,2020-09-09 21:00:00
2020-09-09 22:00:00,21.570435000000007,,22.24252299999998,21.25396700000001,22.146392999999993,21.597870000000036,2020-09-09 22:00:00
2020-09-09 23:00:00,21.570435000000007,,22.24252299999998,21.096754666666637,22.146392999999993,21.597870000000036,2020-09-09 23:00:00
2020-09-10 00:00:00,21.570435000000007,,22.24252299999998,21.005736999999975,22.146392999999993,21.597870000000036,2020-09-10 00:00:00
2020-09-10 01:00:00,21.570435000000007,,22.24252299999998,21.005736999999975,22.146392999999993,21.597870000000036,2020-09-10 01:00:00
2020-09-10 02:00:00,21.570435000000007,,22.24252299999998,21.005736999999975,22.146392999999993,21.597870000000036,2020-09-10 02:00:00
2020-09-10 03:00:00,21.570435000000007,,22.24252299999998,21.005736999999975,22.146392999999993,21.597870000000036,2020-09-10 03:00:00
2020-09-10 04:00:00,21.570435000000007,,22.24252299999998,21.005736999999975,22.146392999999993,21.597870000000036,2020-09-10 04:00:00
2020-09-10 05:00:00,21.570435000000007,,22.24252299999998,21.005736999999975,22.146392999999993,21.597870000000036,2020-09-10 05:00:00
2020-09-10 06:00:00,21.570435000000007,,22.24252299999998,21.005736999999975,22.146392999999993,21.597870000000036,2020-09-10 06:00:00
2020-09-10 07:00:00,21.570435000000007,,22.24252299999998,23.078840383333315,22.146392999999993,21.597870000000036,2020-09-10 07:00:00
2020-09-10 08:00:00,42.94087223333334,,38.04476876666668,46.28836618333334,39.62965911666666,34.814233433333335,2020-09-10 08:00:00
2020-09-10 09:00:00,48.677912400000004,,46.069210799999986,56.761938383333344,53.81204068333332,50.3465525,2020-09-10 09:00:00
2020-09-10 10:00:00,47.25436911666669,,46.46106206666668,55.6090174,55.35689083333332,51.68443703333332,2020-09-10 10:00:00
2020-09-10 11:00:00,50.579391449999996,,52.41313018333333,59.52426911666667,58.45839743333334,56.75440419999998,2020-09-10 11:00:00
2020-09-10 12:00:00,48.54701998333335,,54.820245883333314,59.34739684999999,57.25798238333332,58.39954786666666,2020-09-10 12:00:00
2020-09-10 13:00:00,49.956919366666675,,50.967705816666665,58.86410371666664,55.737980633333336,56.337618549999966,2020-09-10 13:00:00
2020-09-10 14:00:00,50.38863825,,49.074938466666666,59.67373965,56.40600843333333,53.5444417333333,2020-09-10 14:00:00
2020-09-10 15:00:00,51.79867958333334,,45.40326381666668,58.65658214999998,56.71716919999999,48.12469948333333,2020-09-10 15:00:00
2020-09-10 16:00:00,44.76691938333334,,39.11330973333334,51.7429097,50.14364375000001,39.837182616666674,2020-09-10 16:00:00
2020-09-10 17:00:00,34.183410699999996,,31.0243296,34.341705850000004,33.95102790000001,30.899601283333325,2020-09-10 17:00:00
2020-09-10 18:00:00,26.05612176666667,,26.02477416666667,25.802486683333328,26.286745200000006,25.679487600000005,2020-09-10 18:00:00
2020-09-10 19:00:00,24.313067116666677,,24.148386550000012,24.103355466666667,24.77706133333333,24.04444736666668,2020-09-10 19:00:00
2020-09-10 20:00:00,24.00117643333335,,23.96189586666667,23.81798746666668,24.36936475000001,23.869813049999998,2020-09-10 20:00:00
2020-09-10 21:00:00,24.189365633333338,,24.172056966666688,24.134140166666665,24.492215249999997,24.062221766666678,2020-09-10 21:00:00
2020-09-10 22:00:00,23.631385266666676,,23.699680583333343,23.396009833333338,23.900079816666643,23.285695966666683,2020-09-10 22:00:00
2020-09-10 23:00:00,23.556253500000008,,23.503182516666662,23.277063033333338,23.629018083333328,23.096360633333347,2020-09-10 23:00:00
2020-09-11 00:00:00,23.115595183333323,,23.16410273333334,22.726808316666673,23.25658920000001,22.675733900000015,2020-09-11 00:00:00
2020-09-11 01:00:00,22.74779416666667,,22.65770724999998,22.48902686666668,22.937026400000004,22.507779983333325,2020-09-11 01:00:00
2020-09-11 02:00:00,22.19447845,,21.902537966666674,21.96626634999999,22.373352833333342,21.926537733333326,2020-09-11 02:00:00
2020-09-11 03:00:00,21.98289028333333,,21.83395121666666,21.832640633333316,22.175429983333327,21.7610149,2020-09-11 03:00:00
2020-09-11 04:00:00,22.226403866666665,,21.742919716666677,21.929609633333335,21.989980633333335,21.786446550000004,2020-09-11 04:00:00
2020-09-11 05:00:00,23.081296933333352,,22.97301593333335,23.007234800000017,23.25897881666664,23.103434783333334,2020-09-11 05:00:00
2020-09-11 06:00:00,24.082454966666674,,24.203062483333333,24.49948171666666,24.6362757,24.153532400000003,2020-09-11 06:00:00
2020-09-11 07:00:00,36.78864543333334,,30.8420201,38.93696291666666,39.9860647,30.205730149999987,2020-09-11 07:00:00
2020-09-11 08:00:00,43.71747940000001,,38.64855899999999,46.974313883333345,42.68555498333333,40.57347713333333,2020-09-11 08:00:00
2020-09-11 09:00:00,42.08443093333332,,41.41304476666668,42.92186793333333,44.929562833333314,41.95641226666665,2020-09-11 09:00:00
2020-09-11 10:00:00,42.84017276666667,,44.329976433333336,49.52661426666667,48.90242673333335,48.88943073333332,2020-09-11 10:00:00
2020-09-11 11:00:00,47.36769258333333,,49.95479283333332,53.70944421666669,53.7274032,52.72246654999997,2020-09-11 11:00:00
2020-09-11 12:00:00,48.171616583333346,,53.73746899999999,56.38621054999998,54.07348833333332,56.510829616666655,2020-09-11 12:00:00
2020-09-11 13:00:00,51.669259066666655,,55.06863506666664,56.80012765,55.54373069999998,54.993661483333334,2020-09-11 13:00:00
2020-09-11 14:00:00,50.17187855,,49.59951381666667,57.20420733333332,53.71146953333334,50.50233101666665,2020-09-11 14:00:00
2020-09-11 15:00:00,41.14977265000001,,40.60244144999999,47.39074718333335,47.643399616666656,41.36463571666665,2020-09-11 15:00:00
2020-09-11 16:00:00,38.9735545,,36.495394833333336,45.9133437666667,44.48651131666665,36.912843333333335,2020-09-11 16:00:00
2020-09-11 17:00:00,30.515916433333327,,29.3701294,30.92628381666667,31.151835633333324,29.39818828333333,2020-09-11 17:00:00
2020-09-11 18:00:00,25.860430866666682,,25.87231386666667,25.75196688333332,26.390605700000005,25.592803950000018,2020-09-11 18:00:00
2020-09-11 19:00:00,25.22242118333332,,25.28439746666668,25.358426316666662,25.84402980000001,25.1809448,2020-09-11 19:00:00
2020-09-11 20:00:00,25.46349180000001,,25.379803066666675,25.421829666666667,25.776914966666666,25.353379366666665,2020-09-11 20:00:00
2020-09-11 21:00:00,24.234985433333346,,24.162658166666667,24.007495683333328,24.475665799999987,24.15643001666668,2020-09-11 21:00:00
2020-09-11 22:00:00,23.644993966666675,,23.62095038333334,23.425579816666666,23.932113583333336,23.441311733333308,2020-09-11 22:00:00
2020-09-11 23:00:00,22.378402233333347,,22.281067399999998,22.182207166666682,22.52637431666665,22.24592736666666,2020-09-11 23:00:00
2020-09-12 00:00:00,21.71165988333335,,21.61227806666666,21.48681590000001,21.899923450000006,21.50744323333334,2020-09-12 00:00:00
2020-09-12 01:00:00,22.06326601666666,,21.98531193333332,21.8834848,22.216313899999992,21.889885983333333,2020-09-12 01:00:00
2020-09-12 02:00:00,22.27957256666667,,22.20704301666666,22.104612199999977,22.473498599999974,22.215643266666678,2020-09-12 02:00:00
2020-09-12 03:00:00,22.194469249999997,,22.110066299999982,21.97689556666667,22.331866649999995,22.066652566666654,2020-09-12 03:00:00
2020-09-12 04:00:00,22.264206583333348,,22.115383283333347,21.94674155000001,22.260162599999997,21.98151528333334,2020-09-12 04:00:00
2020-09-12 05:00:00,22.03726143333332,,21.90193976666667,21.83086854999999,22.168317350000002,21.90347908333332,2020-09-12 05:00:00
2020-09-12 06:00:00,22.92588300000001,,22.809821183333337,22.739952099999996,23.12629296666667,22.765757766666677,2020-09-12 06:00:00
2020-09-12 07:00:00,28.933055050000007,,27.202090000000002,29.59466503333333,30.402378850000005,28.154969783333325,2020-09-12 07:00:00
2020-09-12 08:00:00,31.025186650000006,,30.889892616666657,33.19296161666665,33.314977000000006,31.807340483333334,2020-09-12 08:00:00
2020-09-12 09:00:00,43.641058333333326,,42.18227695,48.28936256666666,48.03909146666667,45.15599220000001,2020-09-12 09:00:00
2020-09-12 10:00:00,46.69121451666663,,48.92257390000001,54.38737436666666,54.57608391666668,54.8638306,2020-09-12 10:00:00
2020-09-12 11:00:00,46.127792833333324,,49.52162116666667,52.60647276666667,52.47265360000001,53.34063964999999,2020-09-12 11:00:00
2020-09-12 12:00:00,44.585220883333335,,47.945196050000014,49.791794849999995,49.719470183333314,50.91856029999999,2020-09-12 12:00:00
2020-09-12 13:00:00,49.4327327,,50.402078833333334,57.20856674999998,54.332564750000024,53.46259656666666,2020-09-12 13:00:00
2020-09-12 14:00:00,49.00128576666666,,45.265993249999994,55.85758713333335,53.29526261666667,48.651089516666666,2020-09-12 14:00:00
2020-09-12 15:00:00,40.73192191666667,,38.61422681666667,45.31290438333331,43.589344833333335,40.7814449,2020-09-12 15:00:00
2020-09-12 16:00:00,34.489813216666676,,33.29287268333333,34.53511096666668,35.28018040000001,33.49335436666666,2020-09-12 16:00:00
2020-09-12 17:00:00,28.95827373333333,,28.953250100000005,28.857579599999994,29.545728033333326,28.787984183333325,2020-09-12 17:00:00
2020-09-12 18:00:00,26.00684406666667,,26.137988266666664,25.848084466666666,26.33901768333333,25.640936783333334,2020-09-12 18:00:00
