DHI_SolarCast,DNI_SolarCast,EBH_SolarCast,GHI_SolarCast
309,0,0,309
350,66,44,394
183,0,0,183
263,0,0,263
497,44,39,536
470,112,96,566
332,0,0,332
252,0,0,252
185,0,0,185
44,3,0,44
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
32,141,22,54
150,334,91,241
312,184,96,409
415,212,149,564
455,270,220,675
434,280,247,681
475,360,321,796
401,330,280,682
219,0,0,219
268,12,5,273
187,166,50,237
41,258,41,82
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
43,15,2,45
124,14,3,127
229,51,30,260
415,140,91,507
414,0,0,414
334,0,0,334
253,0,0,253
73,0,0,73
238,150,99,338
192,620,342,533
188,197,70,258
56,45,9,65
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
40,0,0,40
178,12,5,183
297,40,18,315
417,73,50,467
493,205,172,665
424,399,353,777
527,135,119,645
232,780,650,882
126,916,659,785
131,790,439,570
111,605,207,318
40,269,46,86
0,1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
38,5,1,39
116,465,151,267
258,367,181,439
419,184,122,541
459,29,24,483
233,0,0,233
339,0,0,339
297,0,0,297
256,0,0,256
301,216,109,410
203,78,25,228
57,95,15,72
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
38,43,7,45
148,22,4,153
239,0,0,239
220,21,16,236
408,63,49,458
399,0,0,399
499,54,48,548
408,171,139,547
426,194,137,563
176,665,371,547
195,188,71,266
63,103,12,75
0,1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
39,52,7,45
131,364,119,250
288,208,99,387
315,77,50,365
325,0,0,325
250,0,0,250
158,0,0,158
277,0,0,277
301,167,125,426
145,0,0,145
196,91,25,221
56,34,6,62
0,1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
34,0,0,34
117,0,0,117
272,81,44,317
319,33,24,344
405,1,1,406
438,176,158,595
372,91,82,454
105,0,0,105
233,0,0,233
262,230,117,379
157,407,139,297
48,170,32,80
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
30,0,0,30
108,0,0,108
109,1,1,110
220,3,2,222
225,0,0,225
338,0,0,338
447,0,0,447
508,100,83,591
322,76,52,375
256,3,2,258
176,243,71,247
47,228,41,88
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
36,0,0,36
172,0,0,172
228,0,0,228
352,26,19,371
471,26,21,493
417,0,0,417
181,0,0,181
255,78,63,318
243,31,25,268
108,0,0,108
166,165,59,225
65,81,14,78
0,1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
32,0,0,32
164,3,1,166
282,11,5,287
404,73,55,459
354,512,424,778
582,67,61,643
397,503,455,852
448,146,129,576
465,53,37,503
345,178,96,441
157,353,121,278
46,260,49,95
0,1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
26,201,28,54
119,413,131,250
207,497,271,478
209,685,487,696
114,979,810,924
406,471,420,826
434,399,363,797
293,603,505,798
289,525,391,680
339,38,24,363
190,119,39,229
46,193,37,83
0,1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
37,42,6,43
150,230,84,234
228,468,239,467
310,507,348,658
425,402,333,758
353,614,552,905
222,846,768,990
223,808,690,913
149,890,656,805
102,894,511,613
82,761,280,362
45,319,57,102
0,1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
36,50,9,45
104,524,169,273
105,847,437,542
226,670,473,699
420,101,86,505
537,133,118,654
563,208,189,752
364,295,259,623
391,294,211,602
277,386,223,500
222,45,16,239
64,151,22,86
0,1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
37,23,3,41
173,106,41,214
177,631,327,504
294,537,377,671
369,236,189,558
417,110,99,516
195,0,0,195
27,0,0,27
28,0,0,28
151,0,0,151
97,0,0,97
52,0,0,52
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
35,0,0,35
129,0,0,129
181,0,0,181
380,1,1,381
416,56,49,465
477,172,153,631
547,181,166,713
353,61,53,407
50,0,0,50
200,0,0,200
212,13,4,216
67,10,1,68
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
30,117,18,48
108,505,163,271
191,597,311,502
229,695,489,718
463,318,257,720
521,323,292,813
417,45,41,458
307,61,50,357
262,3,2,265
211,0,0,211
174,0,0,174
54,6,1,54
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
30,156,21,50
117,479,150,267
135,750,397,532
176,811,563,738
531,95,75,606
178,0,0,178
320,38,34,354
421,24,20,441
291,42,31,322
205,65,43,248
150,10,2,152
67,57,10,77
0,1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
28,132,20,48
88,600,191,279
140,743,387,527
155,842,594,749
285,671,564,849
256,775,704,960
568,99,91,659
444,1,1,445
388,0,0,388
139,0,0,139
170,8,2,172
66,79,16,82
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
36,0,0,36
171,29,12,184
206,524,285,491
222,701,482,704
436,351,298,734
520,260,234,754
468,261,241,709
424,154,137,561
132,0,0,132
135,0,0,135
167,101,36,203
65,113,18,83
0,1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
28,163,23,51
93,592,191,284
93,885,466,559
102,968,684,786
117,993,833,950
220,852,777,997
299,726,671,970
247,782,679,926
229,722,553,781
259,491,289,549
192,278,113,305
55,238,47,102
0,1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
28,140,21,49
78,665,209,287
131,778,404,535
151,851,607,758
248,753,634,882
351,245,222,572
130,0,0,130
311,16,13,324
285,32,26,311
292,102,55,347
189,14,7,195
41,20,2,42
0,1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
35,2,0,36
148,268,94,242
251,396,200,451
203,5,3,206
304,0,0,304
252,0,0,252
356,4,4,360
400,13,12,412
162,0,0,162
196,0,0,196
125,0,0,125
68,4,1,68
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
31,63,10,41
169,171,56,225
234,435,241,474
315,485,342,657
372,136,110,482
103,0,0,103
331,0,0,331
352,0,0,352
284,0,0,284
379,41,21,400
224,108,43,267
65,1,0,65
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
13,0,0,13
38,0,0,38
112,14,9,121
418,246,171,589
530,117,101,631
481,409,376,858
452,262,245,697
110,0,0,110
297,0,0,297
364,38,24,388
170,0,0,170
72,18,2,74
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
33,52,8,41
171,106,37,208
246,416,228,474
259,641,453,711
460,365,308,768
508,352,325,833
421,3,3,424
86,0,0,86
59,0,0,59
122,0,0,122
41,0,0,41
52,1,0,52
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
31,3,0,31
80,0,0,80
181,0,0,181
341,0,0,341
537,39,34,571
508,39,35,543
445,18,17,462
498,255,222,720
319,27,23,341
348,119,67,415
204,51,22,225
69,18,2,71
0,1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
38,35,4,42
169,25,11,180
223,65,29,252
409,61,44,453
517,116,101,619
414,539,498,912
283,61,58,340
225,0,0,225
364,150,109,473
182,185,99,281
196,133,62,258
71,15,1,73
0,1,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
29,145,20,49
108,518,166,275
138,756,407,545
154,869,623,777
362,561,470,832
525,321,297,821
600,81,77,676
439,455,399,838
414,355,278,692
333,302,171,504
216,189,79,295
72,71,13,85
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
28,179,24,52
92,599,194,287
114,830,444,558
143,891,639,782
375,528,452,828
410,552,513,922
438,514,482,920
320,678,600,920
413,302,244,658
336,160,96,432
218,94,32,250
63,147,29,92
1,1,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
35,17,3,38
151,250,85,235
273,369,195,468
289,580,422,712
228,809,692,920
295,743,691,986
332,688,649,981
330,656,583,913
229,747,578,807
315,327,188,503
104,15,8,112
48,10,1,48
1,1,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
32,125,17,49
110,501,168,278
179,652,351,530
171,840,607,778
245,794,677,921
460,372,345,804
635,58,55,690
335,53,49,384
106,0,0,106
322,279,156,478
193,293,121,314
71,85,18,89
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
32,76,13,45
110,511,167,277
146,755,408,554
158,876,635,793
146,964,828,974
286,770,718,1004
337,693,655,992
245,774,690,935
385,166,120,505
164,766,466,630
179,402,164,343
69,146,29,97
1,2,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
35,1,0,35
170,173,65,235
147,744,404,551
373,411,290,663
456,403,345,801
595,204,192,787
596,181,172,768
496,251,220,716
292,50,42,334
162,0,0,162
40,0,0,40
60,73,11,71
1,2,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
36,84,13,49
140,369,126,265
179,647,352,531
137,907,659,796
188,886,762,950
355,300,277,631
522,7,7,529
104,0,0,104
108,0,0,108
267,0,0,267
193,11,5,198
83,39,5,89
1,1,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
21,0,0,21
79,0,0,79
165,0,0,165
208,0,0,208
234,0,0,234
481,0,0,481
403,0,0,403
225,0,0,225
86,0,0,86
57,0,0,57
97,0,0,97
65,32,3,68
1,2,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
34,0,0,34
108,0,0,108
156,0,0,156
253,0,0,253
494,87,79,573
458,350,326,784
444,35,33,477
449,307,281,730
121,0,0,121
177,0,0,177
124,0,0,124
63,0,0,63
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
34,0,0,34
107,0,0,107
216,3,2,218
344,11,7,351
456,140,123,578
475,22,20,495
483,0,0,483
420,223,199,618
461,200,154,615
420,26,16,436
241,123,44,285
75,89,19,95
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
39,19,2,41
166,186,69,235
275,359,200,474
456,170,116,572
580,46,39,619
404,0,0,404
535,200,190,725
446,453,408,854
476,90,72,547
367,198,123,490
169,429,176,345
82,73,13,94
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
38,81,12,50
148,362,118,266
204,575,323,527
192,796,587,779
216,843,732,947
364,643,608,972
419,559,535,954
379,580,523,902
305,583,467,772
331,31,22,353
184,0,0,184
59,0,0,59
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
42,6,1,43
169,219,81,250
251,448,249,501
217,734,547,764
310,675,587,897
409,563,533,942
500,411,395,895
351,15,14,364
129,0,0,129
54,0,0,54
63,0,0,63
51,0,0,51
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
27,0,0,27
106,0,0,106
247,0,0,247
182,0,0,182
204,0,0,204
319,0,0,319
329,0,0,329
318,0,0,318
433,0,0,433
205,0,0,205
137,0,0,137
66,0,0,66
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
37,6,0,38
142,0,0,142
278,249,152,430
191,808,596,787
489,345,296,784
597,9,8,605
485,0,0,485
423,0,0,423
398,150,110,508
229,235,157,386
65,0,0,65
33,1,0,33
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
42,15,1,44
182,38,17,199
204,601,328,532
330,514,378,708
484,181,153,637
296,5,5,301
80,0,0,80
171,0,0,171
89,0,0,89
304,0,0,304
164,342,133,297
67,4,1,68
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
26,0,0,26
102,0,0,102
96,0,0,96
207,0,0,207
532,65,56,589
560,0,0,560
460,0,0,460
554,67,58,612
475,82,70,545
259,0,0,259
211,0,0,211
60,0,0,60
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
31,3,0,32
115,0,0,115
285,175,106,391
248,700,521,769
476,212,182,659
212,3,3,214
258,0,0,258
314,0,0,314
488,91,71,559
245,1,1,245
170,6,2,172
69,0,0,69
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
33,3,0,34
171,0,0,171
359,67,39,398
401,30,20,421
433,12,11,444
590,238,227,817
498,227,217,715
324,689,629,953
495,204,165,660
225,23,16,241
101,0,0,101
74,25,5,79
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
20,0,0,20
74,0,0,74
96,0,0,96
56,0,0,56
30,0,0,30
70,0,0,70
236,0,0,236
378,0,0,378
363,0,0,363
311,309,181,492
152,495,201,353
71,119,28,99
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
26,0,0,26
83,0,0,83
190,0,0,190
163,0,0,163
260,0,0,260
500,0,0,500
108,0,0,108
120,0,0,120
114,0,0,114
112,0,0,112
98,0,0,98
51,0,0,51
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
42,0,0,42
199,63,26,225
223,537,308,531
334,520,383,717
357,611,543,900
360,666,639,1000
497,442,428,925
475,247,227,701
263,6,5,268
36,0,0,36
142,0,0,142
69,0,0,69
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
24,0,0,24
128,0,0,128
279,0,0,279
483,0,0,483
579,30,27,606
521,6,6,527
548,124,121,669
259,0,0,259
326,0,0,326
230,0,0,230
172,0,0,172
63,0,0,63
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
44,21,3,48
189,74,29,218
253,459,265,519
251,694,527,777
283,749,667,950
449,538,518,968
566,87,85,651
472,0,0,472
212,0,0,212
48,0,0,48
99,0,0,99
60,2,0,61
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
35,88,17,51
127,473,166,293
255,475,265,520
360,456,352,712
525,259,231,756
593,277,267,860
648,55,54,702
554,0,0,554
172,0,0,172
92,0,0,92
170,0,0,170
59,0,0,59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
38,73,14,52
157,287,90,247
312,50,32,344
264,434,316,581
200,0,0,200
199,0,0,199
271,0,0,271
234,0,0,234
94,0,0,94
95,0,0,95
209,25,7,215
66,169,34,99
1,1,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
48,38,7,55
197,61,25,222
312,306,170,482
449,239,185,633
613,48,41,654
535,2,2,537
550,171,168,719
220,0,0,220
41,0,0,41
153,0,0,153
184,0,0,184
77,54,7,83
1,1,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
39,0,0,39
186,0,0,186
313,156,97,410
479,153,111,590
554,195,172,727
419,71,68,488
76,0,0,76
463,0,0,463
333,0,0,333
143,0,0,143
93,0,0,93
58,0,0,58
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
35,0,0,35
98,0,0,98
166,0,0,166
186,0,0,186
388,0,0,388
284,0,0,284
412,0,0,412
422,0,0,422
392,353,270,661
294,267,178,471
196,0,0,196
62,0,0,62
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
45,3,1,46
209,9,2,212
187,0,0,187
46,0,0,46
296,0,0,296
377,0,0,377
426,0,0,426
385,0,0,385
456,0,0,456
307,0,0,307
206,4,1,207
81,32,6,87
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
52,16,3,55
192,101,37,229
255,408,253,508
338,492,371,709
401,310,289,691
431,517,501,932
404,595,584,988
307,269,256,563
296,0,0,296
272,14,7,279
217,211,88,305
73,15,2,75
0,1,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
33,0,0,33
100,0,0,100
156,0,0,156
322,0,0,322
464,0,0,464
635,0,0,635
607,164,160,768
409,63,61,470
275,0,0,275
244,0,0,244
232,6,2,234
77,0,0,77
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
45,5,0,46
194,121,51,244
356,146,87,443
440,270,202,642
546,69,61,607
611,94,92,702
616,102,100,716
248,2,2,250
37,0,0,37
105,0,0,105
89,0,0,89
52,0,0,52
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
54,34,6,60
133,2,0,133
306,0,0,306
235,6,5,241
467,72,63,531
510,46,45,555
490,2,2,492
392,3,3,395
426,53,44,470
313,336,196,509
183,358,148,331
59,188,37,96
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
43,0,0,43
114,0,0,114
220,0,0,220
245,0,0,245
519,5,5,524
619,15,15,634
635,66,65,700
325,0,0,325
254,0,0,254
285,401,232,517
168,425,171,339
62,157,32,94
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
44,134,27,71
145,434,163,309
248,503,286,534
200,761,599,798
288,678,607,895
446,385,380,826
514,210,206,720
361,279,266,627
316,14,11,327
124,0,0,124
118,0,0,118
47,0,0,47
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
34,0,0,34
91,0,0,91
203,0,0,203
254,5,4,259
438,38,34,472
447,0,0,447
254,0,0,254
511,237,220,730
231,0,0,231
110,0,0,110
125,1,0,126
77,5,1,78
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
46,0,0,46
123,0,0,123
103,0,0,103
26,0,0,26
62,0,0,62
70,0,0,70
337,0,0,337
107,0,0,107
90,0,0,90
203,0,0,203
200,0,0,200
55,0,0,55
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
52,0,0,52
166,0,0,166
293,257,164,456
475,46,37,512
580,175,158,737
199,0,0,199
140,0,0,140
61,0,0,61
71,0,0,71
203,0,0,203
126,0,0,126
33,0,0,33
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
49,0,0,49
119,0,0,119
190,0,0,190
301,0,0,301
387,0,0,387
610,249,246,856
653,150,149,802
163,0,0,164
96,0,0,96
316,17,10,326
182,0,0,182
51,0,0,51
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
48,0,0,48
114,0,0,114
284,0,0,284
357,0,0,357
398,0,0,398
538,28,27,565
339,0,0,339
300,0,0,300
202,0,0,202
153,0,0,153
200,0,0,200
66,0,0,66
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
54,52,10,64
189,18,5,193
234,0,0,234
391,0,0,391
238,0,0,238
326,0,0,326
461,0,0,461
353,0,0,353
458,276,210,668
307,368,227,535
230,53,27,256
65,0,0,65
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
52,134,24,75
149,424,166,314
193,657,396,589
227,753,590,817
290,739,676,966
508,421,413,921
515,2,2,516
427,185,169,596
363,177,149,512
29,0,0,29
16,0,0,16
22,1,0,22
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
60,15,3,63
212,105,46,257
263,463,280,543
344,527,413,756
473,427,390,863
647,116,114,761
625,19,19,644
401,0,0,401
454,0,0,454
396,51,29,424
216,24,8,223
66,12,3,68
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
58,72,14,72
191,255,99,290
319,338,204,523
302,615,486,788
464,450,408,872
590,265,260,850
622,187,184,806
405,211,200,605
218,0,0,218
308,90,48,356
211,152,70,281
69,33,5,74
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
