#Meteo hourly data
#Site, Solcast_site_-74.072092_4.710989
#Country, Colombia
#Data Source, Solcast https://solcast.com
#Time step, 1
#Latitude, 4.7110
#Longitude, -74.0721
#Altitude, 2557
#Time Zone, -5.0
Year,Month,Day,Hour,Minute,Tamb,Albedo,Azimuth,Cloudopacity,DewPoint,DHI,DNI,EBH,GHI,GtiFixedTilt,GtiTracking,Pw,Pressure,SnowDepth,WindDir,WindVel,Zenith
Year,Month,Day,Hour,Minute,[deg.C],[(0 - 1)],[degree],[%],[deg.C],[W/m2],[W/m2],[W/m2],[W/m2],[W/m2],[W/m2],[cm],[mbar],[cm],[degree],[m/s],[degree]
2020,3,26,21,0,11.9,0.13,80,31.3,10.3,0,0,0,0,0,0,2.14,738.2,0.0,54,1.0,141
2020,3,26,22,0,11.6,0.13,73,30.1,10.0,0,0,0,0,0,0,1.99,738.3,0.0,60,1.1,156
2020,3,26,23,0,11.3,0.13,44,30.1,9.8,0,0,0,0,0,0,1.89,738.2,0.0,55,1.1,169
2020,3,27,0,0,10.9,0.13,-40,30.1,9.4,0,0,0,0,0,0,1.8,737.9,0.0,54,1.2,169
2020,3,27,1,0,10.5,0.13,-72,27.1,9.1,0,0,0,0,0,0,1.69,737.3,0.0,59,1.3,157
2020,3,27,2,0,10.2,0.13,-80,19.3,8.7,0,0,0,0,0,0,1.59,736.6,0.0,68,1.3,142
2020,3,27,3,0,9.8,0.13,-83,23.3,8.3,0,0,0,0,0,0,1.52,736.2,0.0,72,1.2,127
2020,3,27,4,0,9.5,0.13,-85,0.3,7.9,0,0,0,0,0,0,1.49,736.4,0.0,72,1.2,113
2020,3,27,5,0,9.2,0.13,-87,3.2,7.5,0,0,0,0,0,0,1.47,736.9,0.0,75,1.2,98
2020,3,27,6,0,10.3,0.13,-88,1.6,8.0,61,14,3,64,64,75,1.44,737.5,0.0,82,1.2,83
2020,3,27,7,0,12.7,0.13,-89,0.5,9.0,192,197,80,272,271,431,1.42,738.1,0.0,90,1.1,68
2020,3,27,8,0,15.2,0.13,-90,0.0,9.4,288,420,257,544,543,765,1.44,738.3,0.0,104,0.8,53
2020,3,27,9,0,17.8,0.13,-92,0.0,9.4,347,550,433,781,780,935,1.49,738.5,0.0,124,0.6,38
2020,3,27,10,0,20.3,0.13,-95,1.6,9.2,469,469,429,898,897,952,1.54,738.3,0.0,182,0.2,23
2020,3,27,11,0,21.7,0.13,-112,27.9,9.1,606,122,119,726,725,729,1.59,737.6,0.0,285,0.7,8
2020,3,27,12,0,21.3,0.13,116,49.7,9.1,513,0,0,513,512,513,1.63,736.7,0.0,290,1.6,8
2020,3,27,13,0,19.9,0.13,95,31.8,9.9,538,94,86,624,623,635,1.69,736.0,0.0,291,2.3,22
2020,3,27,14,0,18.5,0.13,92,53.5,11.3,361,0,0,361,360,361,1.78,735.6,0.0,288,2.3,37
2020,3,27,15,0,17.4,0.13,90,73.4,12.1,141,0,0,141,140,141,1.83,735.4,0.0,275,1.9,52
2020,3,27,16,0,16.3,0.13,89,48.2,12.4,149,0,0,149,148,149,1.87,735.4,0.0,263,1.5,67
2020,3,27,17,0,14.8,0.13,88,22.2,12.2,60,0,0,60,59,60,1.91,735.6,0.0,265,0.8,82
2020,3,27,18,0,13.7,0.13,87,7.4,11.9,0,0,0,0,0,0,1.93,736.3,0.0,276,0.2,97
2020,3,27,19,0,13.6,0.13,85,0.0,11.8,0,0,0,0,0,0,1.89,736.9,0.0,72,0.1,112
2020,3,27,20,0,13.5,0.13,83,0.0,11.6,0,0,0,0,0,0,1.82,737.4,0.0,69,0.1,127
2020,3,27,21,0,13.1,0.13,79,0.0,11.4,0,0,0,0,0,0,1.76,737.9,0.0,170,0.1,141
2020,3,27,22,0,12.8,0.13,72,0.0,11.2,0,0,0,0,0,0,1.68,737.9,0.0,132,0.3,156
2020,3,27,23,0,12.6,0.13,42,0.0,11.0,0,0,0,0,0,0,1.59,737.5,0.0,109,0.4,169
2020,3,28,0,0,12.2,0.13,-39,0.0,10.7,0,0,0,0,0,0,1.54,737.0,0.0,97,0.6,169
2020,3,28,1,0,11.8,0.13,-71,0.0,10.3,0,0,0,0,0,0,1.51,736.7,0.0,88,0.7,157
2020,3,28,2,0,11.5,0.13,-79,0.0,10.0,0,0,0,0,0,0,1.45,736.4,0.0,91,0.8,142
2020,3,28,3,0,11.1,0.13,-83,0.0,9.5,0,0,0,0,0,0,1.4,736.3,0.0,91,0.9,127
2020,3,28,4,0,10.7,0.13,-85,0.0,9.0,0,0,0,0,0,0,1.35,736.4,0.0,94,0.9,112
2020,3,28,5,0,10.5,0.13,-86,5.1,8.7,0,0,0,0,0,0,1.31,736.6,0.0,103,0.9,98
2020,3,28,6,0,11.3,0.13,-88,27.5,9.2,49,0,0,49,49,49,1.28,737.0,0.0,97,1.1,83
2020,3,28,7,0,13.2,0.13,-89,53.9,10.0,137,0,0,137,136,137,1.27,737.6,0.0,102,1.0,68
2020,3,28,8,0,15.4,0.13,-90,65.7,10.3,195,0,0,195,195,195,1.27,738.3,0.0,124,1.0,53
2020,3,28,9,0,17.6,0.13,-91,30.0,10.2,541,17,14,556,555,559,1.29,738.8,0.0,140,1.1,38
2020,3,28,10,0,19.4,0.13,-94,7.0,9.8,545,341,314,859,858,897,1.31,738.5,0.0,154,1.1,23
2020,3,28,11,0,20.5,0.13,-109,16.6,9.5,626,215,212,838,837,842,1.36,737.5,0.0,182,0.9,8
2020,3,28,12,0,20.4,0.13,112,9.3,9.7,636,271,268,904,903,908,1.47,736.7,0.0,210,1.1,8
2020,3,28,13,0,19.4,0.13,94,20.8,10.6,618,86,80,698,697,707,1.61,736.1,0.0,220,1.5,22
2020,3,28,14,0,18.1,0.13,91,38.2,11.6,434,0,0,434,434,434,1.75,735.9,0.0,225,1.8,37
2020,3,28,15,0,17.0,0.13,90,30.7,12.0,354,0,0,354,354,354,1.82,735.7,0.0,224,1.5,52
2020,3,28,16,0,16.3,0.13,89,41.3,12.0,158,0,0,158,158,158,1.84,735.5,0.0,200,1.1,67
2020,3,28,17,0,14.9,0.13,88,20.7,11.7,51,0,0,51,51,51,1.82,735.9,0.0,170,1.2,82
2020,3,28,18,0,13.5,0.13,86,0.0,11.3,0,0,0,0,0,0,1.69,736.7,0.0,145,1.0,97
2020,3,28,19,0,12.8,0.13,85,0.0,10.9,0,0,0,0,0,0,1.53,737.6,0.0,120,1.2,112
2020,3,28,20,0,12.2,0.13,83,0.0,10.2,0,0,0,0,0,0,1.41,738.3,0.0,119,1.5,127
2020,3,28,21,0,11.6,0.13,79,0.0,9.5,0,0,0,0,0,0,1.27,738.6,0.0,115,1.7,141
2020,3,28,22,0,10.8,0.13,71,0.0,8.7,0,0,0,0,0,0,1.15,738.6,0.0,109,1.8,156
2020,3,28,23,0,10.1,0.13,40,0.0,8.1,0,0,0,0,0,0,1.06,738.3,0.0,102,1.8,168
2020,3,29,0,0,9.8,0.12,-38,0.0,7.9,0,0,0,0,0,0,1.08,737.8,0.0,93,1.9,169
2020,3,29,1,0,9.6,0.12,-70,0.0,7.8,0,0,0,0,0,0,1.12,737.5,0.0,89,2.0,156
2020,3,29,2,0,9.4,0.12,-79,0.0,7.5,0,0,0,0,0,0,1.12,737.5,0.0,93,2.0,142
2020,3,29,3,0,9.1,0.12,-82,0.0,7.2,0,0,0,0,0,0,1.14,737.7,0.0,97,1.9,127
2020,3,29,4,0,8.8,0.12,-85,0.0,7.1,0,0,0,0,0,0,1.12,737.9,0.0,99,1.9,112
2020,3,29,5,0,8.6,0.12,-86,0.0,6.9,0,0,0,0,0,0,1.06,738.0,0.0,99,2.0,97
2020,3,29,6,0,9.6,0.12,-87,18.7,7.8,52,0,0,52,52,52,1.05,738.3,0.0,101,2.0,82
2020,3,29,7,0,12.0,0.12,-88,31.8,9.0,180,54,26,206,205,244,1.09,739.0,0.0,107,2.1,68
2020,3,29,8,0,14.3,0.12,-89,2.8,8.9,311,389,236,547,545,755,1.1,739.6,0.0,120,2.2,53
2020,3,29,9,0,16.4,0.12,-91,15.0,8.4,480,259,205,685,684,762,1.14,739.8,0.0,138,2.2,38
2020,3,29,10,0,18.5,0.12,-93,15.5,8.0,509,355,326,835,834,875,1.22,739.5,0.0,159,2.1,23
2020,3,29,11,0,19.9,0.12,-106,11.3,8.5,537,433,427,965,963,972,1.35,738.7,0.0,176,1.9,8
2020,3,29,12,0,20.2,0.12,108,9.6,9.4,504,482,476,980,978,987,1.56,737.6,0.0,184,1.4,8
2020,3,29,13,0,19.7,0.12,93,39.1,10.4,394,216,207,601,600,612,1.76,737.0,0.0,187,0.9,22
2020,3,29,14,0,18.9,0.12,91,36.2,11.2,458,63,51,509,508,525,1.87,736.5,0.0,197,0.9,37
2020,3,29,15,0,17.8,0.12,89,40.3,11.7,312,58,39,351,351,379,1.96,736.4,0.0,206,1.0,52
2020,3,29,16,0,16.6,0.12,88,26.4,11.9,216,35,15,231,231,260,2.01,736.6,0.0,199,0.9,67
2020,3,29,17,0,15.2,0.12,87,17.2,11.7,56,10,1,57,57,61,2.05,737.0,0.0,167,0.9,82
2020,3,29,18,0,13.6,0.12,86,0.0,11.1,0,0,0,0,0,0,2.09,737.8,0.0,139,1.4,97
2020,3,29,19,0,12.6,0.12,84,0.0,10.5,0,0,0,0,0,0,2.12,738.8,0.0,130,1.9,112
2020,3,29,20,0,12.1,0.12,82,0.0,10.1,0,0,0,0,0,0,2.14,739.5,0.0,126,1.8,127
2020,3,29,21,0,12.2,0.12,78,0.0,10.1,0,0,0,0,0,0,2.12,739.8,0.0,120,1.4,141
2020,3,29,22,0,12.3,0.12,70,0.0,10.3,0,0,0,0,0,0,2.11,739.6,0.0,111,1.0,156
2020,3,29,23,0,12.1,0.12,39,0.0,10.2,0,0,0,0,0,0,2.16,739.1,0.0,103,0.8,168
2020,3,30,0,0,12.2,0.13,-38,0.0,10.3,0,0,0,0,0,0,2.26,738.5,0.0,102,0.6,168
2020,3,30,1,0,12.4,0.13,-69,0.0,10.5,0,0,0,0,0,0,2.35,738.0,0.0,97,0.4,156
2020,3,30,2,0,12.3,0.13,-78,0.0,10.5,0,0,0,0,0,0,2.37,737.8,0.0,82,0.3,142
2020,3,30,3,0,12.2,0.13,-82,0.7,10.6,0,0,0,0,0,0,2.34,737.8,0.0,27,0.1,127
2020,3,30,4,0,12.1,0.13,-84,20.6,10.6,0,0,0,0,0,0,2.29,737.7,0.0,357,0.3,112
2020,3,30,5,0,12.0,0.13,-86,27.4,10.6,0,0,0,0,0,0,2.25,737.6,0.0,18,0.6,97
2020,3,30,6,0,12.1,0.13,-87,40.3,10.3,48,0,0,48,48,48,2.16,738.1,0.0,37,0.7,82
2020,3,30,7,0,12.5,0.13,-88,24.3,10.4,238,57,24,262,261,308,2.12,738.9,0.0,37,0.4,67
2020,3,30,8,0,12.6,0.13,-89,14.8,10.8,297,370,215,512,510,714,2.2,739.5,0.0,15,0.2,53
2020,3,30,9,0,12.9,0.13,-90,69.9,11.0,248,0,0,248,248,248,2.22,739.7,0.0,58,0.2,38
2020,3,30,10,0,14.0,0.13,-92,90.5,11.3,92,0,0,92,92,92,2.21,739.4,0.0,102,0.1,23
2020,3,30,11,0,17.1,0.13,-102,93.7,12.3,68,0,0,68,68,68,2.24,738.7,0.0,207,0.4,8
2020,3,30,12,0,18.3,0.13,104,78.0,13.0,235,0,0,235,235,235,2.34,737.8,0.0,200,0.9,7
2020,3,30,13,0,16.8,0.13,92,53.4,13.0,455,0,0,455,454,455,2.46,737.1,0.0,199,1.3,22
2020,3,30,14,0,16.1,0.13,90,57.4,12.9,352,0,0,352,351,352,2.53,736.7,0.0,202,1.4,37
2020,3,30,15,0,15.5,0.13,89,64.9,12.6,211,0,0,211,210,211,2.57,736.4,0.0,198,1.3,52
2020,3,30,16,0,14.9,0.13,88,53.7,12.3,155,0,0,155,155,155,2.59,736.6,0.0,183,1.1,67
2020,3,30,17,0,13.8,0.13,87,29.4,11.9,61,0,0,61,61,61,2.57,737.0,0.0,163,0.9,82
2020,3,30,18,0,13.1,0.13,86,30.7,11.4,0,0,0,0,0,0,2.51,737.7,0.0,132,0.8,97
2020,3,30,19,0,12.7,0.13,84,30.4,10.9,0,0,0,0,0,0,2.44,738.2,0.0,116,0.9,112
2020,3,30,20,0,12.2,0.13,82,35.1,10.4,0,0,0,0,0,0,2.41,738.5,0.0,113,0.9,127
2020,3,30,21,0,11.7,0.13,78,37.6,10.1,0,0,0,0,0,0,2.41,738.8,0.0,118,0.7,141
2020,3,30,22,0,11.7,0.13,69,39.1,10.2,0,0,0,0,0,0,2.41,738.8,0.0,109,0.6,156
2020,3,30,23,0,11.8,0.13,38,39.1,10.3,0,0,0,0,0,0,2.4,738.6,0.0,86,0.5,168
2020,3,31,0,0,11.9,0.12,-37,39.9,10.4,0,0,0,0,0,0,2.33,738.1,0.0,90,0.6,168
2020,3,31,1,0,11.8,0.12,-69,60.6,10.4,0,0,0,0,0,0,2.3,737.4,0.0,90,0.6,156
2020,3,31,2,0,11.8,0.12,-77,60.9,10.4,0,0,0,0,0,0,2.3,737.1,0.0,96,0.5,142
2020,3,31,3,0,11.7,0.12,-81,59.7,10.3,0,0,0,0,0,0,2.27,736.9,0.0,103,0.5,127
2020,3,31,4,0,11.6,0.12,-84,30.9,10.1,0,0,0,0,0,0,2.21,736.9,0.0,101,0.6,112
2020,3,31,5,0,11.5,0.12,-85,37.4,9.9,0,0,0,0,0,0,2.19,737.3,0.0,110,0.7,97
2020,3,31,6,0,11.8,0.12,-87,21.9,10.2,68,28,5,73,73,93,2.19,737.9,0.0,104,0.9,82
2020,3,31,7,0,12.5,0.12,-88,45.5,10.4,197,0,0,197,196,197,2.17,738.4,0.0,100,1.1,67
2020,3,31,8,0,13.1,0.12,-88,38.3,10.5,354,48,27,381,381,411,2.14,738.9,0.0,109,1.2,52
2020,3,31,9,0,15.2,0.12,-89,75.3,10.9,205,0,0,205,205,205,2.13,738.9,0.0,119,1.4,37
2020,3,31,10,0,17.8,0.12,-91,65.1,11.1,360,0,0,360,360,360,2.16,738.5,0.0,132,1.4,23
2020,3,31,11,0,18.5,0.12,-98,85.2,11.2,163,0,0,163,163,163,2.23,737.9,0.0,148,1.4,8
2020,3,31,12,0,18.5,0.12,99,73.1,11.2,296,0,0,296,296,296,2.29,737.2,0.0,173,1.2,7
2020,3,31,13,0,17.9,0.12,91,70.4,11.7,298,0,0,298,298,298,2.35,736.4,0.0,204,1.4,22
2020,3,31,14,0,16.9,0.12,89,51.2,12.5,407,3,2,409,408,410,2.39,735.9,0.0,218,1.7,37
2020,3,31,15,0,16.1,0.12,88,21.0,12.8,357,229,127,485,483,620,2.42,735.6,0.0,221,1.4,52
2020,3,31,16,0,15.5,0.12,87,9.6,12.7,173,367,152,325,322,597,2.45,735.7,0.0,202,0.9,67
2020,3,31,17,0,14.6,0.12,86,11.4,12.3,67,97,18,84,83,143,2.43,736.1,0.0,167,0.9,82
2020,3,31,18,0,13.2,0.12,85,0.4,11.5,0,0,0,0,0,0,2.32,736.8,0.0,142,1.0,97
2020,3,31,19,0,12.5,0.12,83,22.7,10.7,0,0,0,0,0,0,2.23,737.5,0.0,128,1.1,112
2020,3,31,20,0,12.0,0.12,81,42.4,10.2,0,0,0,0,0,0,2.21,738.1,0.0,111,0.9,127
2020,3,31,21,0,11.6,0.12,77,21.8,9.9,0,0,0,0,0,0,2.19,738.5,0.0,104,0.6,141
2020,3,31,22,0,11.3,0.12,68,30.6,9.6,0,0,0,0,0,0,2.19,738.7,0.0,87,0.6,156
2020,3,31,23,0,11.0,0.12,36,30.4,9.3,0,0,0,0,0,0,2.19,738.4,0.0,81,0.7,168
2020,4,1,0,0,10.9,0.12,-36,29.3,9.2,0,0,0,0,0,0,2.22,737.6,0.0,88,0.9,168
2020,4,1,1,0,10.7,0.12,-68,0.3,9.0,0,0,0,0,0,0,2.26,736.8,0.0,85,1.0,156
2020,4,1,2,0,10.6,0.12,-77,0.0,8.9,0,0,0,0,0,0,2.32,736.8,0.0,84,0.9,141
2020,4,1,3,0,10.7,0.12,-81,0.0,9.0,0,0,0,0,0,0,2.33,736.4,0.0,90,1.2,127
2020,4,1,4,0,10.5,0.12,-83,0.0,8.9,0,0,0,0,0,0,2.31,736.4,0.0,90,1.0,112
2020,4,1,5,0,10.5,0.12,-85,0.0,8.9,0,1,0,0,0,0,2.32,737.0,0.0,85,0.6,97
2020,4,1,6,0,11.4,0.12,-86,23.2,9.4,61,45,4,66,65,75,2.27,737.7,0.0,79,0.8,82
2020,4,1,7,0,12.7,0.12,-87,61.4,10.0,147,0,0,147,146,147,2.22,738.5,0.0,78,0.7,67
2020,4,1,8,0,14.4,0.12,-88,34.0,10.7,361,103,66,427,426,478,2.29,739.1,0.0,91,0.3,52
2020,4,1,9,0,15.3,0.12,-89,55.6,11.2,303,88,65,367,366,400,2.38,739.3,0.0,214,0.5,37
2020,4,1,10,0,14.8,0.12,-90,94.1,11.2,60,0,0,60,60,60,2.44,739.1,0.0,206,0.7,22
2020,4,1,11,0,14.8,0.12,-93,85.4,11.4,158,0,0,158,157,158,2.45,738.4,0.0,181,0.5,8
2020,4,1,12,0,16.1,0.12,93,72.1,12.0,299,0,0,299,299,299,2.44,738.0,0.0,229,0.6,8
2020,4,1,13,0,17.2,0.12,90,55.4,12.3,440,0,0,440,439,440,2.41,737.5,0.0,251,1.2,22
2020,4,1,14,0,17.5,0.12,89,47.4,12.4,422,1,1,423,422,423,2.42,736.7,0.0,255,1.5,37
2020,4,1,15,0,17.0,0.12,88,12.4,12.6,339,293,172,512,509,677,2.46,736.3,0.0,258,1.6,52
2020,4,1,16,0,15.9,0.12,87,18.8,12.6,232,86,35,267,266,339,2.49,736.2,0.0,262,1.4,67
2020,4,1,17,0,14.3,0.12,86,15.3,12.3,70,1,0,70,70,70,2.53,736.8,0.0,249,1.1,82
2020,4,1,18,0,13.0,0.12,85,2.5,11.6,0,0,0,0,0,0,2.51,737.6,0.0,209,0.8,97
2020,4,1,19,0,12.7,0.12,83,42.6,11.2,0,0,0,0,0,0,2.45,738.3,0.0,190,0.6,112
2020,4,1,20,0,12.7,0.12,81,44.6,11.0,0,0,0,0,0,0,2.41,738.7,0.0,235,0.5,127
2020,4,1,21,0,12.6,0.12,76,44.7,10.9,0,0,0,0,0,0,2.35,738.8,0.0,283,0.7,141
2020,4,1,22,0,12.1,0.12,67,45.8,10.6,0,0,0,0,0,0,2.32,738.9,0.0,282,0.7,156
2020,4,1,23,0,11.6,0.12,35,43.8,10.4,0,0,0,0,0,0,2.32,738.9,0.0,285,0.8,167
2020,4,2,0,0,11.7,0.12,-36,44.2,10.6,0,0,0,0,0,0,2.35,738.8,0.0,309,0.8,167
2020,4,2,1,0,11.8,0.12,-67,60.9,10.7,0,0,0,0,0,0,2.38,738.5,0.0,316,0.4,155
2020,4,2,2,0,11.6,0.12,-76,62.9,10.5,0,0,0,0,0,0,2.39,738.0,0.0,254,0.2,141
2020,4,2,3,0,11.4,0.12,-80,66.1,10.3,0,0,0,0,0,0,2.42,737.8,0.0,130,0.3,127
2020,4,2,4,0,11.6,0.12,-83,78.2,10.5,0,0,0,0,0,0,2.46,737.8,0.0,111,0.6,112
2020,4,2,5,0,11.7,0.12,-85,79.9,10.6,0,0,0,0,0,0,2.48,738.5,0.0,122,0.8,97
2020,4,2,6,0,11.6,0.12,-86,43.5,10.6,64,0,0,64,64,64,2.44,739.5,0.0,127,1.3,82
2020,4,2,7,0,11.7,0.12,-87,36.9,10.4,231,5,2,233,233,237,2.33,740.3,0.0,117,1.8,67
2020,4,2,8,0,12.1,0.12,-88,16.3,10.0,303,365,235,538,536,711,2.25,740.8,0.0,122,1.8,52
2020,4,2,9,0,13.1,0.12,-88,13.2,10.1,378,463,366,744,741,873,2.22,740.9,0.0,143,1.5,37
2020,4,2,10,0,15.0,0.12,-89,25.8,10.5,477,301,274,750,748,787,2.24,740.7,0.0,152,1.7,22
2020,4,2,11,0,16.1,0.12,-87,45.9,10.6,584,8,8,592,592,592,2.27,740.2,0.0,149,2.4,7
2020,4,2,12,0,16.2,0.12,87,27.8,10.4,622,168,167,790,788,791,2.27,739.5,0.0,145,3.0,8
2020,4,2,13,0,16.3,0.12,88,29.9,10.3,517,206,186,703,701,730,2.24,738.8,0.0,146,2.9,23
2020,4,2,14,0,16.4,0.12,88,12.4,10.1,359,472,383,742,739,856,2.2,738.1,0.0,155,2.8,37
2020,4,2,15,0,16.8,0.12,87,52.5,10.0,289,5,4,293,293,295,2.15,737.3,0.0,163,2.5,52
2020,4,2,16,0,16.4,0.12,87,58.5,10.2,136,0,0,136,136,136,2.13,737.0,0.0,172,2.0,67
2020,4,2,17,0,14.7,0.12,86,24.2,10.4,64,0,0,64,64,64,2.14,737.4,0.0,178,1.5,82
2020,4,2,18,0,13.1,0.12,84,20.9,10.5,0,0,0,0,0,0,2.13,738.1,0.0,162,0.9,97
2020,4,2,19,0,12.5,0.12,83,30.1,10.4,0,0,0,0,0,0,2.13,738.9,0.0,126,1.0,112
2020,4,2,20,0,12.1,0.12,80,23.2,10.1,0,0,0,0,0,0,2.14,739.7,0.0,120,1.2,127
2020,4,2,21,0,11.5,0.12,76,17.5,9.7,0,0,0,0,0,0,2.13,740.2,0.0,119,1.1,141
2020,4,2,22,0,11.0,0.12,66,0.0,9.3,0,0,0,0,0,0,2.07,740.2,0.0,112,1.1,156
2020,4,2,23,0,10.6,0.12,34,0.0,9.0,0,0,0,0,0,0,2.01,739.7,0.0,102,1.0,167
2020,4,3,0,0,10.4,0.12,-35,0.0,8.9,0,0,0,0,0,0,2.11,739.1,0.0,101,1.1,167
2020,4,3,1,0,10.3,0.12,-66,0.0,9.0,0,0,0,0,0,0,2.21,738.7,0.0,105,1.2,155
2020,4,3,2,0,10.1,0.12,-76,0.0,8.7,0,0,0,0,0,0,2.19,738.4,0.0,104,1.3,141
2020,4,3,3,0,10.0,0.12,-80,1.1,8.5,0,0,0,0,0,0,2.16,738.3,0.0,105,1.3,126
2020,4,3,4,0,10.2,0.12,-82,30.7,8.6,0,0,0,0,0,0,2.12,738.2,0.0,106,1.2,112
2020,4,3,5,0,10.1,0.12,-84,23.7,8.6,0,1,0,0,0,0,2.08,738.3,0.0,105,1.2,97
2020,4,3,6,0,11.0,0.12,-85,21.4,8.9,80,25,4,83,82,92,2.01,739.1,0.0,106,1.0,82
2020,4,3,7,0,13.1,0.12,-86,21.7,9.7,216,215,90,306,304,478,1.99,739.8,0.0,114,0.9,67
2020,4,3,8,0,14.9,0.12,-87,17.0,10.2,283,413,265,549,546,742,2.04,740.2,0.0,132,1.1,52
2020,4,3,9,0,16.8,0.12,-88,9.1,10.5,275,661,522,797,793,967,2.06,740.1,0.0,151,1.5,37
2020,4,3,10,0,18.4,0.12,-88,26.0,10.8,508,278,256,764,762,794,2.05,739.6,0.0,160,1.8,22
2020,4,3,11,0,19.4,0.12,-81,30.0,10.8,570,215,212,782,780,787,2.04,738.9,0.0,162,2.1,7
2020,4,3,12,0,20.0,0.12,81,38.6,10.6,552,136,134,686,684,689,2.08,738.2,0.0,167,2.2,8
2020,4,3,13,0,19.9,0.12,87,54.5,11.0,386,82,77,462,461,470,2.15,737.5,0.0,170,2.3,23
2020,4,3,14,0,19.1,0.12,87,27.7,11.6,469,191,147,616,614,675,2.2,736.8,0.0,174,1.9,38
2020,4,3,15,0,18.0,0.12,87,31.2,12.0,364,119,66,430,428,503,2.25,736.4,0.0,183,1.5,52
2020,4,3,16,0,16.8,0.12,86,24.1,12.2,211,174,72,283,281,421,2.29,736.4,0.0,187,1.1,67
2020,4,3,17,0,15.1,0.12,85,34.4,12.1,51,27,2,53,52,56,2.3,736.9,0.0,172,0.8,82
2020,4,3,18,0,13.6,0.12,84,0.0,11.4,0,0,0,0,0,0,2.22,737.5,0.0,149,1.0,97
2020,4,3,19,0,12.8,0.12,82,0.0,10.7,0,0,0,0,0,0,2.12,738.2,0.0,131,1.3,112
2020,4,3,20,0,12.2,0.12,80,0.0,10.3,0,0,0,0,0,0,2.08,738.7,0.0,121,1.4,127
2020,4,3,21,0,11.8,0.12,75,0.0,9.8,0,0,0,0,0,0,2.04,739.2,0.0,118,1.2,141
2020,4,3,22,0,11.3,0.12,65,0.0,9.5,0,0,0,0,0,0,2.0,739.2,0.0,118,1.1,155
2020,4,3,23,0,11.0,0.12,33,0.0,9.2,0,0,0,0,0,0,1.97,738.8,0.0,113,1.0,167
2020,4,4,0,0,10.6,0.12,-34,0.0,8.7,0,0,0,0,0,0,1.87,738.4,0.0,103,1.1,167
2020,4,4,1,0,10.2,0.12,-65,0.0,8.3,0,0,0,0,0,0,1.8,738.1,0.0,98,1.2,155
2020,4,4,2,0,10.0,0.12,-75,0.0,8.1,0,0,0,0,0,0,1.8,737.8,0.0,93,1.2,141
2020,4,4,3,0,9.9,0.12,-80,0.5,7.9,0,0,0,0,0,0,1.79,737.5,0.0,91,1.2,126
2020,4,4,4,0,9.8,0.12,-82,3.2,7.9,0,0,0,0,0,0,1.79,737.5,0.0,90,1.2,112
2020,4,4,5,0,9.8,0.12,-84,6.4,7.9,0,2,0,1,0,1,1.8,737.9,0.0,92,1.1,97
2020,4,4,6,0,10.9,0.12,-85,13.0,8.7,69,179,32,101,98,199,1.82,738.5,0.0,102,1.1,82
2020,4,4,7,0,13.4,0.12,-86,33.7,10.0,236,65,22,257,256,316,1.85,739.0,0.0,112,1.0,67
2020,4,4,8,0,15.9,0.12,-87,46.3,10.8,337,24,13,349,349,366,1.88,739.3,0.0,138,0.8,52
2020,4,4,9,0,17.3,0.12,-87,51.4,11.4,425,11,9,434,433,436,1.92,739.4,0.0,167,1.0,37
2020,4,4,10,0,17.6,0.12,-87,35.5,11.6,562,121,114,675,674,685,1.97,739.4,0.0,165,1.2,22
2020,4,4,11,0,18.4,0.12,-76,60.5,11.9,399,46,44,444,443,446,2.0,738.8,0.0,161,1.3,7
2020,4,4,12,0,19.2,0.12,77,56.2,12.1,493,0,0,493,492,493,2.04,737.9,0.0,177,1.3,8
2020,4,4,13,0,19.1,0.12,86,66.9,12.1,341,0,0,341,340,341,2.08,737.0,0.0,201,1.4,23
2020,4,4,14,0,18.8,0.12,87,68.5,12.5,269,2,1,271,270,271,2.13,736.3,0.0,212,1.3,38
2020,4,4,15,0,18.2,0.12,86,13.2,12.9,251,515,300,551,547,811,2.18,736.0,0.0,215,1.1,53
2020,4,4,16,0,17.1,0.12,86,12.3,13.0,158,432,175,333,329,651,2.21,735.9,0.0,218,1.0,67
2020,4,4,17,0,15.5,0.12,85,3.7,12.7,48,300,55,103,100,266,2.21,736.3,0.0,204,0.8,82
2020,4,4,18,0,14.0,0.12,84,0.0,12.0,0,0,0,0,0,0,2.17,737.2,0.0,143,0.7,97
2020,4,4,19,0,13.3,0.12,82,0.0,11.4,0,0,0,0,0,0,2.11,738.1,0.0,118,1.2,112
2020,4,4,20,0,12.9,0.12,79,0.0,11.1,0,0,0,0,0,0,2.08,738.7,0.0,120,1.4,127
2020,4,4,21,0,12.7,0.12,74,0.0,10.9,0,0,0,0,0,0,2.06,739.0,0.0,115,1.4,141
2020,4,4,22,0,12.5,0.12,64,0.0,10.6,0,0,0,0,0,0,2.06,738.9,0.0,109,1.4,155
2020,4,4,23,0,12.2,0.12,31,0.0,10.3,0,0,0,0,0,0,2.08,738.6,0.0,100,1.4,167
2020,4,5,0,0,11.7,0.12,-34,0.0,9.9,0,0,0,0,0,0,2.07,738.2,0.0,94,1.4,166
2020,4,5,1,0,11.2,0.12,-65,0.0,9.4,0,0,0,0,0,0,2.05,737.8,0.0,96,1.5,155
2020,4,5,2,0,10.9,0.12,-75,0.0,9.1,0,0,0,0,0,0,2.07,737.5,0.0,97,1.4,141
